607,312,618,315,604,316,255,255,255
607,312,612,307,618,315,0,0,0
735,384,691,328,720,325,0,0,0
691,328,735,384,695,402,0,0,0
644,359,691,328,695,402,0,0,0
691,328,644,359,644,326,0,0,0
720,295,701,308,698,308,255,255,255
701,308,720,295,707,319,255,255,255
1015,412,1009,432,1003,415,0,0,0
1009,432,1015,412,1023,444,255,255,255
1009,432,1023,444,1002,458,255,255,255
1009,432,978,421,1003,415,255,255,255
991,462,1009,432,1002,458,0,0,0
1009,432,991,462,978,421,0,7,0
817,432,814,460,721,426,0,0,0
799,385,817,432,721,426,255,255,255
817,432,799,385,818,400,255,255,255
814,460,817,432,832,450,0,0,0
863,425,817,432,818,400,0,0,0
817,432,863,425,832,450,14,23,6
808,339,791,364,748,298,53,50,45
808,339,809,341,791,364,0,0,0
816,340,817,346,809,341,255,255,255
816,340,808,339,814,332,255,255,255
808,339,816,340,809,341,0,0,0
838,317,816,340,814,332,0,0,0
817,346,816,340,838,317,86,83,77
892,360,920,365,866,387,0,0,0
892,350,892,360,866,387,255,255,255
920,365,899,355,913,319,255,255,255
899,355,892,350,913,319,255,255,255
892,360,899,355,920,365,255,255,255
899,355,892,360,892,350,255,255,255
1009,401,1003,399,1019,381,0,0,0
1003,399,997,405,972,387,0,0,0
1019,381,1003,399,972,387,255,255,255
978,421,1000,408,1003,415,0,0,0
1000,408,978,421,997,405,0,0,0
1003,399,1000,408,997,405,255,255,255
711,413,730,395,721,426,239,236,231
